customer_id,current_limit,recommended_limit,action,pd_current,pd_recommended,ead_current,ead_recommended,ep_current,ep_recommended,ep_uplift,el_uplift_proxy,ead_uplift,top_features,reason_codes,top_shap_value
24.0,450000.0,360000.0,decrease,0.13811007142066956,0.13811007142066956,10568.404296875,9743.009353589838,-1009.1563933420089,-930.3410338373877,78.81535950462114,-113.99535456737317,-825.3949432851623,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
25.0,90000.0,72000.0,decrease,0.1133093535900116,0.1133093535900116,5139.63720703125,4738.230292435996,-388.8006175872381,-358.4351948906875,30.36542269655058,-45.483158019349275,-401.4069145952544,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
26.0,50000.0,50000.0,hold,0.13811007142066956,0.13811007142066956,45599.453125,45599.453125,-4354.203185394779,-4354.203185394779,0.0,0.0,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
27.0,60000.0,48000.0,decrease,0.1133093535900116,0.1133093535900116,114.8754653930664,105.90366363572807,-8.690039800736086,-8.01134558096677,0.6786942197693158,-1.0165890576617382,-8.97180175733834,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
28.0,50000.0,40000.0,decrease,0.1133093535900116,0.1133093535900116,20181.78125,18605.57923101,-1526.7009514360132,-1407.4652362016404,119.23571523437272,-178.59843189902813,-1576.2020189899995,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
29.0,50000.0,40000.0,decrease,0.13811007142066956,0.13811007142066956,1511.6759033203125,1393.6136479942616,-144.34699502817415,-133.0734596459319,11.273535382242244,-16.305586515166226,-118.06225532605094,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
30.0,50000.0,40000.0,decrease,0.1133093535900116,0.1133093535900116,15570.3623046875,14354.313225716622,-1177.8587157548268,-1085.8676638818545,91.99105187297232,-137.78973507191927,-1216.0490789708783,"delinq_max, PAY_0, LIMIT_BAL, PAY_AMT2, bill_std",No severe past delinquency | PAY_0 decreases default risk | High credit limit increases exposure,-0.24272073805332184
31.0,230000.0,184000.0,decrease,0.08115942031145096,0.07384615391492844,16813.01953125,15499.918620968601,-839.4326421043324,-683.1887216078011,156.24392049653136,-219.92554268844037,-1313.1009102813987,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
32.0,50000.0,40000.0,decrease,0.7229437232017517,0.7229437232017517,30404.416015625,28029.823737748633,-17128.479132654353,-15790.740750859242,1337.7383817951104,-1716.6965824540675,-2374.592277876367,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
33.0,100000.0,80000.0,decrease,0.13445378839969635,0.13811007142066956,90179.3828125,83136.35110486338,-8347.27698156217,-7938.528644424282,408.7483371378885,-642.9922659405474,-7043.031707636619,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
34.0,500000.0,400000.0,decrease,0.05245901644229889,0.05245901644229889,8565.8681640625,7896.871779286118,-230.99759262795794,-212.95662452054552,18.040968107412425,-35.094892348822725,-668.996384776382,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
35.0,500000.0,400000.0,decrease,0.07384615391492844,0.07384615391492844,10845.212890625,9998.199128914554,-478.0236149296328,-440.6898544630237,37.33376046660908,-62.5487086153322,-847.0137617104465,"delinq_max, PAY_AMT2, LIMIT_BAL, pay_ratio_5, pay_ratio_min",No severe past delinquency | PAY_AMT2 decreases default risk | Low credit limit reduces exposure,-0.31870993971824646
36.0,160000.0,160000.0,hold,0.05245901644229889,0.05245901644229889,19848.189453125,19848.189453125,-535.2503557002033,-535.2503557002033,0.0,0.0,0.0,"pay_ratio_4, pay_ratio_5, pay_ratio_3, delinq_max, util_2",pay_ratio_4 decreases default risk | pay_ratio_5 decreases default risk | pay_ratio_3 decreases default risk,-0.33765262365341187
37.0,280000.0,280000.0,hold,0.1133093535900116,0.1133093535900116,185291.625,185291.625,-14016.845028514268,-14016.845028514268,0.0,0.0,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
38.0,60000.0,48000.0,decrease,0.1371428519487381,0.1371428519487381,13336.275390625,12294.709042436092,-1263.1357422958922,-1164.4845339311585,98.65120836473375,-142.8433794844591,-1041.5663481889078,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
39.0,50000.0,40000.0,decrease,0.32669323682785034,0.32669323682785034,227.5018768310547,209.73392497669977,-56.046131468612735,-51.668914983947566,4.377216484665169,-5.804669703100615,-17.76795185435492,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
40.0,280000.0,252000.0,decrease,0.18139535188674927,0.13811007142066956,2930.25146484375,2822.194982973687,-381.2734244929394,-269.4859157846357,111.78750870830368,-141.76044492044332,-108.05648187006318,"delinq_max, bill_trend, BILL_AMT1, PAY_AMT1, pay_ratio_min",Severe past delinquency | Bills increasing rapidly | BILL_AMT1 increases default risk,0.45008209347724915
41.0,360000.0,540000.0,increase,0.07384615391492844,0.03875968977808952,220288.0625,251549.75557677512,-9709.6199976971,-4026.7460582764134,5682.873939420687,-6517.435679086326,31261.69307677512,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
42.0,70000.0,70000.0,hold,0.08115942031145096,0.08115942031145096,67141.609375,67141.609375,-3352.215135897305,-3352.215135897305,0.0,0.0,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
43.0,10000.0,8000.0,decrease,0.20334261655807495,0.20334261655807495,2200.454345703125,2028.598326681401,-324.95010023194135,-299.5714184539619,25.378681777979466,-34.94565257913166,-171.85601902172402,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
44.0,140000.0,140000.0,hold,0.05245901644229889,0.05245901644229889,60779.42578125,60779.42578125,-1639.051730410913,-1639.051730410913,0.0,0.0,0.0,"delinq_max, BILL_AMT1, pay_ratio_min, bill_trend, PAY_0",No severe past delinquency | BILL_AMT1 decreases default risk | Minimum payment ratio is healthy,-0.2949526011943817
45.0,40000.0,32000.0,decrease,0.20334261655807495,0.20334261655807495,19520.8828125,17996.297122050622,-2882.7286687063424,-2657.5868592927027,225.14180941363975,-310.0132434629759,-1524.5856904493776,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
46.0,210000.0,168000.0,decrease,0.3012048304080963,0.2755555510520935,58.78607177734375,54.194865288870794,-13.283527947382247,-11.134033795761953,2.149494151620294,-2.7729528111842345,-4.591206488472956,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
47.0,20000.0,16000.0,decrease,0.32669323682785034,0.3012048304080963,14575.6142578125,13437.255242986555,-3590.7694666439575,-3036.3341206464565,554.4353459975009,-714.3884140248629,-1138.3590148259445,"delinq_max, PAY_0, util_2, LIMIT_BAL, util_6",Severe past delinquency | PAY_0 decreases default risk | util_2 increases default risk,0.40252596139907837
48.0,150000.0,120000.0,decrease,0.1371428519487381,0.1371428519487381,4173.98291015625,3847.9938307622724,-395.33579257495353,-364.4599711240762,30.87582145087731,-44.707072052233684,-325.9890793939776,"EDUCATION, pay_ratio_3, BILL_AMT1, delinq_max, util_5",EDUCATION decreases default risk | pay_ratio_3 increases default risk | BILL_AMT1 increases default risk,-0.9433106184005737
49.0,380000.0,570000.0,increase,0.05245901644229889,0.03875968977808952,21786.14453125,24877.877037918173,-587.5116033745651,-398.23888149295954,189.27272188160555,-178.62091785197867,3091.7325066681733,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
50.0,20000.0,20000.0,hold,0.13811007142066956,0.1371428519487381,17553.576171875,17553.576171875,-1676.1568844505307,-1662.5743559101552,13.582528540375506,-16.978160675469553,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
51.0,70000.0,56000.0,decrease,0.4861111044883728,0.4861111044883728,37011.22265625,34120.637174551244,-13838.08471927207,-12757.326940596242,1080.7577786758284,-1405.1457011266357,-2890.5854816987558,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
52.0,100000.0,100000.0,hold,0.07384615391492844,0.07384615391492844,57328.6171875,57328.6171875,-2526.8690530340095,-2526.8690530340095,0.0,0.0,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
53.0,310000.0,387500.0,increase,0.07384615391492844,0.05245901644229889,11526.8662109375,12427.117262578824,-508.0687959316804,-335.12472010771677,172.94407582396366,-199.3003875616797,900.251051641324,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
54.0,180000.0,180000.0,hold,0.20334261655807495,0.20334261655807495,41913.23828125,41913.23828125,-6189.499458206408,-6189.499458206408,0.0,0.0,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
55.0,150000.0,120000.0,decrease,0.6320754885673523,0.6320754885673523,42553.87109375,39230.40342244076,-20879.49902320508,-19248.805076610246,1630.6939465948344,-2100.6824520805894,-3323.4676713092413,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
56.0,500000.0,400000.0,decrease,0.1133093535900116,0.08115942031145096,2463.507080078125,2271.106578590409,-186.35810964528355,-113.39075602828012,72.96735361700343,-94.81670142414896,-192.40050148771616,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
57.0,180000.0,270000.0,increase,0.07384615391492844,0.05245901644229889,15937.9140625,18199.70787942956,-702.494213016322,-490.79540172218213,211.69881129413983,-222.21488005024548,2261.7938169295594,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
58.0,180000.0,144000.0,decrease,0.13811007142066956,0.13811007142066956,176170.546875,162411.5843616712,-16822.18324577473,-15508.36664716254,1313.8165986121894,-1900.2512953901532,-13758.962513328792,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
59.0,200000.0,200000.0,hold,0.4065040647983551,0.4065040647983551,1343.1732177734375,1343.1732177734375,-416.6566999359493,-416.6566999359493,0.0,0.0,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
60.0,400000.0,500000.0,increase,0.1133093535900116,0.07384615391492844,401145.71875,432475.29684672813,-30345.663888320472,-19062.180415577357,11283.483472743115,-13516.924751615246,31329.57809672813,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
61.0,500000.0,400000.0,decrease,0.08115942031145096,0.07384615391492844,23112.900390625,21307.777254607525,-1153.9701720761718,-939.181260163894,214.78891191227785,-302.3321986906749,-1805.1231360174752,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
62.0,70000.0,56000.0,decrease,0.20334261655807495,0.20334261655807495,71913.796875,66297.31186688841,-10619.804745425732,-9790.395414620516,829.4093308052161,-1142.0707574086118,-5616.485008111587,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
63.0,50000.0,40000.0,decrease,0.8979181051254272,0.7229437232017517,24708.501953125,22778.761947409002,-17378.34147409346,-12832.528948537865,4545.812525555595,-5718.448282051668,-1929.7400057159975,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
64.0,50000.0,40000.0,decrease,0.20334261655807495,0.20334261655807495,28940.57421875,26680.308340864533,-4273.773055785783,-3939.990341773133,333.7827140126501,-459.6083777261656,-2260.2658778854675,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
65.0,130000.0,104000.0,decrease,0.2755555510520935,0.2755555510520935,87.38268280029297,80.55807404309586,-17.95228640715162,-16.550208477066064,1.4020779300855573,-1.8805588268043927,-6.824608757197112,"pay_ratio_4, BILL_AMT1, bill_std, bill_mean, delinq_max",pay_ratio_4 decreases default risk | BILL_AMT1 increases default risk | High billing volatility,-0.2250795066356659
66.0,200000.0,160000.0,decrease,0.3913043439388275,0.32669323682785034,151730.078125,139879.9221591018,-45222.159769317135,-34460.06079752125,10762.098971795887,-13674.814139105452,-11850.155965898186,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
67.0,10000.0,8000.0,decrease,0.7229437232017517,0.7229437232017517,2623.593505859375,2418.6902156235724,-1478.0144632472402,-1362.581174569289,115.43328867795117,-148.13354753936028,-204.90329023580261,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
68.0,210000.0,210000.0,hold,0.20334261655807495,0.20334261655807495,309.9887390136719,309.9887390136719,-45.777305950457524,-45.777305950457524,0.0,0.0,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
69.0,130000.0,104000.0,decrease,0.13811007142066956,0.13811007142066956,54.304290771484375,50.06311246846244,-5.185411219946546,-4.7804293438213525,0.4049818761251931,-0.5857494383381532,-4.2411783030219325,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
70.0,20000.0,16000.0,decrease,0.13445378839969635,0.1133093535900116,18480.98828125,17037.618606344036,-1710.6562860088145,-1288.8529617032373,421.80332430557723,-554.3173367864583,-1443.3696749059636,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
71.0,80000.0,64000.0,decrease,0.3012048304080963,0.3012048304080963,441.31976318359375,406.85258245591757,-99.72231909261058,-91.93398174294578,7.7883373496648005,-10.381681325724912,-34.46718072767618,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
72.0,320000.0,256000.0,decrease,0.7229437232017517,0.7229437232017517,58482.5234375,53915.02414811892,-32946.420737349465,-30373.297273100976,2573.1234642484887,-3302.044941986511,-4567.499289381078,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
73.0,200000.0,160000.0,decrease,0.1133093535900116,0.1133093535900116,7707.720703125,7105.745843543324,-583.0696698718798,-537.5317869922947,45.53788287958514,-68.20938221663778,-601.9748595816764,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
74.0,290000.0,232000.0,decrease,0.3012048304080963,0.3012048304080963,95.90422821044922,88.41408468632443,-21.670890011681443,-19.978388236610268,1.6925017750711753,-2.2560674099163087,-7.49014352412479,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
75.0,340000.0,374000.00000000006,increase,0.05245901644229889,0.03875968977808952,3427.472412109375,3541.8079662647524,-92.4293791162566,-56.69638292681909,35.73299618943751,-42.52245359638357,114.3355541553774,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
76.0,20000.0,16000.0,decrease,0.4065040647983551,0.32669323682785034,15567.4443359375,14351.623151034988,-4829.071855825517,-3535.5882294905814,1293.4836263349353,-1639.651180135591,-1215.821184902512,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
77.0,50000.0,40000.0,decrease,0.13811007142066956,0.13811007142066956,41067.14453125,37859.7905656871,-3921.4218434343675,-3615.1578447136035,306.263998720764,-442.9678852552597,-3207.3539655628992,"delinq_max, pay_ratio_1, LIMIT_BAL, BILL_AMT1, util_1",No severe past delinquency | pay_ratio_1 increases default risk | High credit limit increases exposure,-0.1966063380241394
78.0,300000.0,240000.0,decrease,0.20334261655807495,0.13811007142066956,283.33001708984375,261.20187391727364,-41.84050336324668,-24.94165946078281,16.898843902463874,-21.538457562565533,-22.128143172570105,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
79.0,30000.0,30000.0,hold,0.20334261655807495,0.13811007142066956,29007.45703125,29007.45703125,-4283.6499144754935,-2769.8657143856026,1513.7842000898909,-1892.2302501123631,0.0,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
80.0,240000.0,192000.0,decrease,0.4065040647983551,0.3913043439388275,56.49213790893555,52.08008821291938,-17.524044882671205,-15.522130477152356,2.00191440551885,-2.5851189386988658,-4.412049696016169,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
81.0,470000.0,423000.0,decrease,0.03875968977808952,0.03875968977808952,164127.71875,158075.31537156508,-2627.315788938422,-2530.430417726948,96.8853712114742,-234.58927735999805,-6052.403378434916,"LIMIT_BAL, SEX, EDUCATION, MARRIAGE, AGE",Low credit limit reduces exposure | SEX decreases default risk | EDUCATION decreases default risk,0.0
82.0,360000.0,288000.0,decrease,0.03867403417825699,0.03875968977808952,25296.79296875,23321.107291782482,-403.21133416773296,-373.3184977520873,29.89283641564566,-74.41015196269802,-1975.6856769675178,"delinq_max, pay_ratio_4, LIMIT_BAL, bill_std, PAY_0",No severe past delinquency | pay_ratio_4 decreases default risk | Low credit limit reduces exposure,-0.25533461570739746
